CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
385,1705641209,4,118,4,75.8
378,1705641202,5,115,15,18.96
309,1705641133,2,151,6,53.14
304,1705641128,1,276,12,75.72
360,1705641184,3,140,1,98.17
363,1705641187,15,256,12,5.49
344,1705641168,3,281,3,22.01
264,1705641088,15,281,9,22.01
311,1705641135,11,156,5,24.27
363,1705641187,15,126,5,15.91
379,1705641203,9,117,5,71.49
348,1705641172,13,270,6,17.63
365,1705641189,14,120,8,21.89
410,1705641234,14,195,5,68.87
273,1705641097,11,142,11,77.62
342,1705641166,15,286,11,58.95
368,1705641192,1,100,14,69.64
311,1705641135,11,104,14,29.3
368,1705641192,1,204,1,16.58
382,1705641206,3,249,9,99.14
246,1705641070,7,247,3,83.07
293,1705641117,6,229,11,54.4
227,1705641051,1,259,7,45.45
414,1705641238,11,188,1,31.81
254,1705641078,6,245,3,69.18
315,1705641139,13,148,1,37.01
362,1705641186,10,270,10,17.63
400,1705641224,1,167,11,88.11
236,1705641060,7,141,4,99.39
341,1705641165,7,152,12,2.47
225,1705641049,4,273,5,63.76
304,1705641128,1,247,5,83.07
321,1705641145,15,156,1,24.27
337,1705641161,6,153,10,82.86
297,1705641121,4,225,15,30.48
300,1705641124,11,228,13,6.13
281,1705641105,6,175,13,19.55
346,1705641170,1,185,14,35.01
342,1705641166,15,127,10,53.22
245,1705641069,9,119,11,68.37
297,1705641121,4,253,1,31.54
405,1705641229,10,252,7,11.98
401,1705641225,6,209,14,32.73
233,1705641057,3,241,3,67.22
285,1705641109,1,289,14,40.19
267,1705641091,6,289,12,40.19
343,1705641167,7,188,12,31.81
341,1705641165,7,127,7,53.22
273,1705641097,11,289,12,40.19
235,1705641059,13,247,11,83.07
275,1705641099,7,145,13,15.03
398,1705641222,8,120,12,21.89
230,1705641054,13,163,7,63.61
392,1705641216,10,286,13,58.95
376,1705641200,3,128,2,45.02
281,1705641105,6,177,2,26.79
374,1705641198,12,153,12,82.86
379,1705641203,9,145,13,15.03
224,1705641048,2,295,7,24.29
325,1705641149,5,187,9,58.47
404,1705641228,5,207,11,43.09
281,1705641105,6,243,14,27.51
237,1705641061,11,265,11,76.64
374,1705641198,12,133,3,62.51
379,1705641203,9,291,11,7.22
386,1705641210,10,157,12,16.61
223,1705641047,7,168,9,50.13
382,1705641206,3,273,12,63.76
221,1705641045,13,202,13,74.98
401,1705641225,6,116,14,12.08
228,1705641052,14,119,15,68.37
330,1705641154,7,296,4,69.3
307,1705641131,12,132,9,36.48
367,1705641191,8,229,5,54.4
352,1705641176,15,138,10,39.73
289,1705641113,11,129,7,1.88
239,1705641063,3,260,5,32.64
349,1705641173,10,106,12,49.96
266,1705641090,8,230,3,61.98
260,1705641084,8,170,1,21.54
229,1705641053,8,294,9,14.84
239,1705641063,3,181,3,60.26
262,1705641086,3,105,5,81.99
291,1705641115,2,225,11,30.48
281,1705641105,6,143,5,21.62
398,1705641222,8,253,7,31.54
343,1705641167,7,215,11,39.8
311,1705641135,11,241,13,67.22
230,1705641054,13,248,2,19.71
377,1705641201,1,119,1,68.37
313,1705641137,7,156,6,24.27
252,1705641076,2,129,5,1.88
399,1705641223,9,265,9,76.64
345,1705641169,10,155,12,87.86
338,1705641162,9,114,6,1.91
409,1705641233,14,299,12,74.39
239,1705641063,3,137,2,29.89
281,1705641105,6,152,9,2.47
356,1705641180,7,297,14,60.9
238,1705641062,15,197,5,99.46
260,1705641084,8,230,2,61.98
271,1705641095,15,112,10,27.9
353,1705641177,2,137,3,29.89
390,1705641214,3,119,12,68.37
245,1705641069,9,101,1,55.16
297,1705641121,4,188,7,31.81
293,1705641117,6,280,10,50.18
394,1705641218,6,184,5,60.33
412,1705641236,9,229,7,54.4
233,1705641057,3,178,9,10.54
344,1705641168,3,154,13,99.99
267,1705641091,6,137,6,29.89
297,1705641121,4,133,9,62.51
376,1705641200,3,185,15,35.01
241,1705641065,7,229,1,54.4
304,1705641128,1,201,6,63.33
366,1705641190,12,179,6,76.73
379,1705641203,9,214,6,1.54
388,1705641212,7,190,15,58.29
377,1705641201,1,244,11,88.19
396,1705641220,13,119,15,68.37
341,1705641165,7,112,10,27.9
268,1705641092,12,182,14,55.13
406,1705641230,1,109,3,9.3
397,1705641221,13,221,7,21.94
324,1705641148,2,226,10,92.99
342,1705641166,15,113,10,71.29
402,1705641226,10,133,10,62.51
228,1705641052,14,212,7,94.17
308,1705641132,10,243,4,27.51
273,1705641097,11,170,12,21.54
278,1705641102,13,219,8,97.2
257,1705641081,1,225,12,30.48
334,1705641158,6,256,11,5.49
289,1705641113,11,244,3,88.19
237,1705641061,11,299,3,74.39
333,1705641157,6,118,11,75.8
325,1705641149,5,297,6,60.9
364,1705641188,14,160,8,11.17
275,1705641099,7,260,14,32.64
302,1705641126,6,276,6,75.72
233,1705641057,3,223,1,92.83
370,1705641194,3,164,13,95.11
259,1705641083,15,223,13,92.83
326,1705641150,2,282,8,93.91
226,1705641050,13,137,2,29.89
239,1705641063,3,292,11,43.16
261,1705641085,6,101,15,55.16
345,1705641169,10,123,1,66.49
327,1705641151,13,289,7,40.19
287,1705641111,1,231,3,22.48
230,1705641054,13,215,3,39.8
401,1705641225,6,210,4,92.41
343,1705641167,7,183,9,62.98
385,1705641209,4,228,9,6.13
239,1705641063,3,159,13,57.29
349,1705641173,10,116,7,12.08
396,1705641220,13,102,3,43.45
250,1705641074,15,299,10,74.39
235,1705641059,13,106,7,49.96
346,1705641170,1,252,11,11.98
348,1705641172,13,257,14,22.5
412,1705641236,9,237,7,27.79
300,1705641124,11,275,5,68.2
321,1705641145,15,268,14,51.51
269,1705641093,15,230,8,61.98
366,1705641190,12,272,9,59.02
344,1705641168,3,149,12,77.47
316,1705641140,7,101,6,55.16
347,1705641171,12,261,10,74.34
313,1705641137,7,199,2,62.93
392,1705641216,10,113,14,71.29
380,1705641204,2,211,12,40.94
264,1705641088,15,191,13,90.22
412,1705641236,9,140,1,98.17
262,1705641086,3,228,13,6.13
351,1705641175,13,167,7,88.11
394,1705641218,6,217,7,35.44
291,1705641115,2,244,10,88.19
341,1705641165,7,127,11,53.22
261,1705641085,6,217,15,35.44
275,1705641099,7,126,7,15.91
272,1705641096,11,222,2,52.18
320,1705641144,15,197,1,99.46
307,1705641131,12,222,7,52.18
273,1705641097,11,139,15,47.03
301,1705641125,15,281,14,22.01
228,1705641052,14,152,5,2.47
349,1705641173,10,266,11,62.93
265,1705641089,10,151,1,53.14
281,1705641105,6,114,15,1.91
270,1705641094,1,219,12,97.2
247,1705641071,2,286,11,58.95
402,1705641226,10,279,15,18.04
371,1705641195,9,209,10,32.73
309,1705641133,2,139,7,47.03
349,1705641173,10,181,12,60.26
381,1705641205,6,298,9,20.58
327,1705641151,13,158,3,56.57
231,1705641055,7,180,8,98.82
232,1705641056,12,238,6,40.69
380,1705641204,2,112,8,27.9
327,1705641151,13,218,1,21.51
306,1705641130,3,234,2,55.11
265,1705641089,10,267,3,63.67
343,1705641167,7,288,13,31.25
225,1705641049,4,167,4,88.11
237,1705641061,11,270,10,17.63
400,1705641224,1,172,7,53.87
231,1705641055,7,186,3,14.72
394,1705641218,6,130,15,92.68
310,1705641134,4,193,13,16.51
357,1705641181,5,182,15,55.13
336,1705641160,7,287,12,63.56
342,1705641166,15,121,15,92.92
261,1705641085,6,205,4,52.16
346,1705641170,1,113,1,71.29
241,1705641065,7,248,10,19.71
353,1705641177,2,237,15,27.79
253,1705641077,3,205,5,52.16
327,1705641151,13,128,13,45.02
369,1705641193,7,190,11,58.29
323,1705641147,3,110,8,24.35
311,1705641135,11,114,5,1.91
410,1705641234,14,177,12,26.79
374,1705641198,12,284,2,78.13
301,1705641125,15,216,9,17.93
309,1705641133,2,276,6,75.72
331,1705641155,15,194,11,94.84
265,1705641089,10,139,5,47.03
400,1705641224,1,150,2,46.91
298,1705641122,12,115,13,18.96
376,1705641200,3,263,6,52.9
334,1705641158,6,137,15,29.89
370,1705641194,3,146,14,40.14
244,1705641068,7,204,12,16.58
254,1705641078,6,227,3,23.88
384,1705641208,12,207,14,43.09
224,1705641048,2,125,7,73.09
403,1705641227,5,149,11,77.47
283,1705641107,5,126,2,15.91
311,1705641135,11,120,3,21.89
340,1705641164,4,105,7,81.99
229,1705641053,8,267,2,63.67
324,1705641148,2,236,12,99.75
233,1705641057,3,124,13,72.69
275,1705641099,7,198,3,24.14
263,1705641087,3,177,15,26.79
402,1705641226,10,109,10,9.3
370,1705641194,3,245,14,69.18
222,1705641046,3,282,4,93.91
236,1705641060,7,277,8,79.33
407,1705641231,15,275,9,68.2
387,1705641211,8,107,10,94.96
301,1705641125,15,267,2,63.67
350,1705641174,12,273,5,63.76
222,1705641046,3,220,6,86.17
262,1705641086,3,216,4,17.93
366,1705641190,12,275,7,68.2
294,1705641118,13,276,12,75.72
289,1705641113,11,149,8,77.47
276,1705641100,13,139,5,47.03
251,1705641075,5,271,6,47.14
276,1705641100,13,139,3,47.03
400,1705641224,1,164,4,95.11
327,1705641151,13,120,13,21.89
383,1705641207,13,277,2,79.33
392,1705641216,10,259,8,45.45
261,1705641085,6,244,9,88.19
352,1705641176,15,129,10,1.88
341,1705641165,7,152,13,2.47
241,1705641065,7,110,4,24.35
339,1705641163,9,199,13,62.93
368,1705641192,1,252,5,11.98
246,1705641070,7,195,1,68.87
321,1705641145,15,194,10,94.84
381,1705641205,6,223,7,92.83
322,1705641146,9,141,4,99.39
342,1705641166,15,281,8,22.01
258,1705641082,2,216,6,17.93
335,1705641159,6,259,6,45.45
239,1705641063,3,296,9,69.3
336,1705641160,7,103,8,94.95
378,1705641202,5,120,14,21.89
364,1705641188,14,182,5,55.13
340,1705641164,4,184,6,60.33
397,1705641221,13,217,9,35.44
343,1705641167,7,221,10,21.94
276,1705641100,13,102,7,43.45
354,1705641178,5,127,4,53.22
305,1705641129,3,259,6,45.45
404,1705641228,5,148,2,37.01
408,1705641232,10,136,13,2.48
319,1705641143,12,123,13,66.49
406,1705641230,1,239,15,61.14
280,1705641104,10,189,6,24.4
252,1705641076,2,185,3,35.01
277,1705641101,13,106,14,49.96
375,1705641199,5,274,5,43.45
399,1705641223,9,128,11,45.02
400,1705641224,1,218,6,21.51
396,1705641220,13,221,12,21.94
304,1705641128,1,113,14,71.29
294,1705641118,13,225,15,30.48
372,1705641196,14,198,11,24.14
359,1705641183,5,229,5,54.4
278,1705641102,13,136,1,2.48
239,1705641063,3,201,2,63.33
281,1705641105,6,133,6,62.51
390,1705641214,3,128,2,45.02
279,1705641103,5,141,6,99.39
411,1705641235,7,133,11,62.51
252,1705641076,2,197,9,99.46
354,1705641178,5,230,11,61.98
338,1705641162,9,162,7,68.26
411,1705641235,7,206,7,28.95
376,1705641200,3,229,14,54.4
339,1705641163,9,199,14,62.93
244,1705641068,7,190,12,58.29
270,1705641094,1,265,4,76.64
329,1705641153,13,256,10,5.49
385,1705641209,4,112,7,27.9
287,1705641111,1,130,1,92.68
273,1705641097,11,290,13,70.85
289,1705641113,11,288,1,31.25
276,1705641100,13,228,8,6.13
331,1705641155,15,227,12,23.88
299,1705641123,12,269,13,38.28
341,1705641165,7,154,11,99.99
249,1705641073,11,152,11,2.47
221,1705641045,13,229,9,54.4
260,1705641084,8,146,11,40.14
397,1705641221,13,271,15,47.14
408,1705641232,10,195,6,68.87
393,1705641217,15,277,8,79.33
269,1705641093,15,170,1,21.54
241,1705641065,7,270,5,17.63
242,1705641066,8,228,14,6.13
386,1705641210,10,104,1,29.3
327,1705641151,13,233,1,18.99
325,1705641149,5,172,6,53.87
403,1705641227,5,272,5,59.02
390,1705641214,3,218,7,21.51
312,1705641136,13,205,8,52.16
274,1705641098,11,211,15,40.94
361,1705641185,12,113,15,71.29
414,1705641238,11,186,14,14.72
369,1705641193,7,166,8,12.77
398,1705641222,8,241,12,67.22
227,1705641051,1,232,9,91.34
287,1705641111,1,101,12,55.16
338,1705641162,9,135,10,90.44
350,1705641174,12,228,13,6.13
250,1705641074,15,109,7,9.3
239,1705641063,3,118,5,75.8
323,1705641147,3,239,1,61.14
375,1705641199,5,112,12,27.9
264,1705641088,15,145,2,15.03
390,1705641214,3,228,5,6.13
327,1705641151,13,177,4,26.79
339,1705641163,9,180,4,98.82
247,1705641071,2,146,2,40.14
303,1705641127,8,249,11,99.14
401,1705641225,6,205,9,52.16
387,1705641211,8,191,1,90.22
368,1705641192,1,135,10,90.44
307,1705641131,12,260,6,32.64
274,1705641098,11,289,9,40.19
318,1705641142,10,240,15,81.07
367,1705641191,8,198,14,24.14
302,1705641126,6,235,15,14.38
266,1705641090,8,207,14,43.09
258,1705641082,2,232,5,91.34
302,1705641126,6,164,7,95.11
379,1705641203,9,220,4,86.17
274,1705641098,11,220,6,86.17
294,1705641118,13,292,8,43.16
261,1705641085,6,172,8,53.87
268,1705641092,12,259,2,45.45
291,1705641115,2,207,14,43.09
356,1705641180,7,295,7,24.29
297,1705641121,4,166,7,12.77
244,1705641068,7,146,3,40.14
293,1705641117,6,253,10,31.54
372,1705641196,14,164,3,95.11
334,1705641158,6,234,8,55.11
370,1705641194,3,151,8,53.14
318,1705641142,10,245,5,69.18
228,1705641052,14,262,1,43.26
298,1705641122,12,149,15,77.47
388,1705641212,7,159,4,57.29
266,1705641090,8,229,4,54.4
386,1705641210,10,207,14,43.09
297,1705641121,4,296,3,69.3
344,1705641168,3,167,11,88.11
308,1705641132,10,247,5,83.07
311,1705641135,11,131,9,48.12
392,1705641216,10,171,10,2.3
297,1705641121,4,163,8,63.61
221,1705641045,13,190,14,58.29
261,1705641085,6,167,13,88.11
407,1705641231,15,173,4,23.96
248,1705641072,5,151,2,53.14
305,1705641129,3,132,10,36.48
372,1705641196,14,170,10,21.54
284,1705641108,8,160,6,11.17
235,1705641059,13,203,6,4.81
411,1705641235,7,193,1,16.51
344,1705641168,3,101,12,55.16
371,1705641195,9,222,2,52.18
333,1705641157,6,104,6,29.3
362,1705641186,10,126,7,15.91
413,1705641237,12,107,4,94.96
355,1705641179,9,213,14,99.12
325,1705641149,5,149,8,77.47
400,1705641224,1,177,9,26.79
329,1705641153,13,118,6,75.8
271,1705641095,15,126,11,15.91
353,1705641177,2,220,8,86.17
241,1705641065,7,183,5,62.98
311,1705641135,11,153,11,82.86
393,1705641217,15,136,4,2.48
260,1705641084,8,109,12,9.3
295,1705641119,2,288,5,31.25
309,1705641133,2,128,8,45.02
291,1705641115,2,154,1,99.99
380,1705641204,2,281,3,22.01
226,1705641050,13,277,14,79.33
324,1705641148,2,288,6,31.25
232,1705641056,12,159,12,57.29
257,1705641081,1,106,13,49.96
362,1705641186,10,108,6,11.5
352,1705641176,15,129,1,1.88
304,1705641128,1,223,12,92.83
259,1705641083,15,236,5,99.75
270,1705641094,1,192,14,57.81
310,1705641134,4,169,12,10.11
224,1705641048,2,224,14,77.92
380,1705641204,2,217,8,35.44
221,1705641045,13,251,7,44.57
302,1705641126,6,282,5,93.91
265,1705641089,10,262,13,43.26
414,1705641238,11,224,2,77.92
307,1705641131,12,245,11,69.18
302,1705641126,6,139,12,47.03
382,1705641206,3,119,9,68.37
233,1705641057,3,123,7,66.49
403,1705641227,5,277,11,79.33
409,1705641233,14,279,11,18.04
349,1705641173,10,164,15,95.11
300,1705641124,11,186,12,14.72
305,1705641129,3,209,14,32.73
386,1705641210,10,260,14,32.64
308,1705641132,10,211,7,40.94
311,1705641135,11,118,15,75.8
282,1705641106,14,222,1,52.18
369,1705641193,7,234,10,55.11
328,1705641152,3,277,4,79.33
330,1705641154,7,181,6,60.26
317,1705641141,11,188,5,31.81
258,1705641082,2,201,8,63.33
343,1705641167,7,291,12,7.22
223,1705641047,7,257,13,22.5
337,1705641161,6,181,10,60.26
352,1705641176,15,201,1,63.33
290,1705641114,15,139,13,47.03
350,1705641174,12,128,6,45.02
342,1705641166,15,261,5,74.34
351,1705641175,13,212,8,94.17
374,1705641198,12,268,7,51.51
290,1705641114,15,126,11,15.91
225,1705641049,4,188,5,31.81
233,1705641057,3,279,9,18.04
378,1705641202,5,257,6,22.5
315,1705641139,13,178,5,10.54
414,1705641238,11,101,1,55.16
374,1705641198,12,158,15,56.57
253,1705641077,3,268,6,51.51
407,1705641231,15,254,7,9.94
333,1705641157,6,179,7,76.73
397,1705641221,13,102,13,43.45
247,1705641071,2,154,1,99.99
360,1705641184,3,155,7,87.86
281,1705641105,6,142,6,77.62
257,1705641081,1,183,11,62.98
234,1705641058,14,183,7,62.98
283,1705641107,5,108,12,11.5
353,1705641177,2,185,8,35.01
228,1705641052,14,262,4,43.26
299,1705641123,12,209,9,32.73
288,1705641112,9,187,10,58.47
332,1705641156,14,172,7,53.87
288,1705641112,9,150,6,46.91
328,1705641152,3,238,6,40.69
280,1705641104,10,205,10,52.16
277,1705641101,13,243,9,27.51
247,1705641071,2,114,6,1.91
234,1705641058,14,260,2,32.64
226,1705641050,13,278,1,60.57
250,1705641074,15,282,10,93.91
235,1705641059,13,177,9,26.79
281,1705641105,6,159,4,57.29
376,1705641200,3,162,5,68.26
305,1705641129,3,279,13,18.04
302,1705641126,6,266,6,62.93
260,1705641084,8,164,1,95.11
337,1705641161,6,211,14,40.94
384,1705641208,12,220,8,86.17
344,1705641168,3,112,8,27.9
359,1705641183,5,120,8,21.89
370,1705641194,3,250,9,62.25
246,1705641070,7,282,4,93.91
391,1705641215,11,278,2,60.57
381,1705641205,6,165,5,9.18
327,1705641151,13,169,6,10.11
277,1705641101,13,257,9,22.5
371,1705641195,9,145,14,15.03
353,1705641177,2,175,10,19.55
356,1705641180,7,154,12,99.99
372,1705641196,14,166,1,12.77
393,1705641217,15,120,5,21.89
407,1705641231,15,293,4,21.49
253,1705641077,3,143,2,21.62
350,1705641174,12,138,3,39.73
408,1705641232,10,173,11,23.96
391,1705641215,11,119,1,68.37
260,1705641084,8,106,8,49.96
383,1705641207,13,284,9,78.13
269,1705641093,15,148,2,37.01
317,1705641141,11,287,6,63.56
347,1705641171,12,219,1,97.2
266,1705641090,8,194,15,94.84
382,1705641206,3,217,13,35.44
401,1705641225,6,173,13,23.96
253,1705641077,3,205,5,52.16
363,1705641187,15,117,15,71.49
382,1705641206,3,255,13,59.6
287,1705641111,1,245,8,69.18
315,1705641139,13,205,12,52.16
279,1705641103,5,124,13,72.69
259,1705641083,15,123,14,66.49
400,1705641224,1,232,7,91.34
339,1705641163,9,248,7,19.71
270,1705641094,1,294,8,14.84
340,1705641164,4,167,10,88.11
383,1705641207,13,240,13,81.07
324,1705641148,2,260,4,32.64
325,1705641149,5,227,1,23.88
400,1705641224,1,242,9,94.06
324,1705641148,2,228,7,6.13
227,1705641051,1,186,10,14.72
223,1705641047,7,285,14,92.81
271,1705641095,15,204,7,16.58
341,1705641165,7,293,12,21.49
328,1705641152,3,254,7,9.94
264,1705641088,15,149,7,77.47
373,1705641197,8,217,9,35.44
395,1705641219,15,155,4,87.86
308,1705641132,10,129,3,1.88
277,1705641101,13,117,6,71.49
355,1705641179,9,131,13,48.12
290,1705641114,15,243,1,27.51
384,1705641208,12,110,13,24.35
279,1705641103,5,155,12,87.86
380,1705641204,2,255,5,59.6
231,1705641055,7,180,7,98.82
340,1705641164,4,169,3,10.11
387,1705641211,8,175,9,19.55
324,1705641148,2,171,7,2.3
225,1705641049,4,221,1,21.94
298,1705641122,12,122,5,20.53
395,1705641219,15,108,13,11.5
285,1705641109,1,249,8,99.14
409,1705641233,14,219,12,97.2
344,1705641168,3,199,7,62.93
263,1705641087,3,243,2,27.51
382,1705641206,3,130,6,92.68
327,1705641151,13,256,14,5.49
390,1705641214,3,235,6,14.38
225,1705641049,4,272,2,59.02
255,1705641079,5,111,2,16.6
290,1705641114,15,179,3,76.73
280,1705641104,10,194,8,94.84
278,1705641102,13,284,12,78.13
365,1705641189,14,156,6,24.27
302,1705641126,6,139,2,47.03
374,1705641198,12,295,9,24.29
276,1705641100,13,233,4,18.99
269,1705641093,15,297,3,60.9
335,1705641159,6,267,6,63.67
308,1705641132,10,159,15,57.29
302,1705641126,6,163,1,63.61
246,1705641070,7,283,10,35.18
263,1705641087,3,173,4,23.96
393,1705641217,15,218,4,21.51
330,1705641154,7,107,6,94.96
331,1705641155,15,217,12,35.44
246,1705641070,7,144,7,75.84
253,1705641077,3,250,13,62.25
326,1705641150,2,226,7,92.99
389,1705641213,15,184,2,60.33
232,1705641056,12,105,2,81.99
411,1705641235,7,166,3,12.77
306,1705641130,3,179,3,76.73
414,1705641238,11,235,1,14.38
336,1705641160,7,260,5,32.64
292,1705641116,7,296,12,69.3
377,1705641201,1,128,6,45.02
240,1705641064,5,122,1,20.53
235,1705641059,13,135,3,90.44
230,1705641054,13,188,2,31.81
289,1705641113,11,212,12,94.17
408,1705641232,10,159,13,57.29
338,1705641162,9,194,6,94.84
299,1705641123,12,148,4,37.01
389,1705641213,15,295,4,24.29
367,1705641191,8,103,3,94.95
289,1705641113,11,295,3,24.29
359,1705641183,5,242,4,94.06
409,1705641233,14,267,8,63.67
302,1705641126,6,184,5,60.33
262,1705641086,3,156,7,24.27
403,1705641227,5,280,2,50.18
283,1705641107,5,139,13,47.03
348,1705641172,13,224,9,77.92
241,1705641065,7,280,7,50.18
351,1705641175,13,290,9,70.85
222,1705641046,3,138,6,39.73
372,1705641196,14,222,14,52.18
327,1705641151,13,188,11,31.81
239,1705641063,3,145,15,15.03
409,1705641233,14,243,6,27.51
322,1705641146,9,118,13,75.8
360,1705641184,3,190,3,58.29
263,1705641087,3,278,10,60.57
224,1705641048,2,169,2,10.11
258,1705641082,2,149,14,77.47
359,1705641183,5,106,8,49.96
368,1705641192,1,225,10,30.48
405,1705641229,10,190,2,58.29
276,1705641100,13,280,7,50.18
365,1705641189,14,261,6,74.34
382,1705641206,3,133,1,62.51
303,1705641127,8,244,2,88.19
308,1705641132,10,276,12,75.72
412,1705641236,9,256,2,5.49
233,1705641057,3,112,9,27.9
385,1705641209,4,236,5,99.75
300,1705641124,11,255,15,59.6
318,1705641142,10,296,3,69.3
319,1705641143,12,118,5,75.8
296,1705641120,1,242,13,94.06
270,1705641094,1,204,1,16.58
225,1705641049,4,116,4,12.08
289,1705641113,11,197,9,99.46
221,1705641045,13,120,12,21.89
375,1705641199,5,230,14,61.98
387,1705641211,8,234,4,55.11
237,1705641061,11,266,7,62.93
341,1705641165,7,214,13,1.54
401,1705641225,6,171,2,2.3
342,1705641166,15,103,9,94.95
321,1705641145,15,102,1,43.45
319,1705641143,12,255,7,59.6
341,1705641165,7,114,5,1.91
381,1705641205,6,163,14,63.61
319,1705641143,12,203,10,4.81
268,1705641092,12,237,10,27.79
309,1705641133,2,251,6,44.57
365,1705641189,14,157,10,16.61
361,1705641185,12,201,1,63.33
285,1705641109,1,119,10,68.37
317,1705641141,11,213,6,99.12
279,1705641103,5,148,12,37.01
244,1705641068,7,262,4,43.26
364,1705641188,14,224,11,77.92
247,1705641071,2,284,2,78.13
333,1705641157,6,193,6,16.51
263,1705641087,3,239,11,61.14
351,1705641175,13,122,7,20.53
316,1705641140,7,266,3,62.93
372,1705641196,14,283,10,35.18
259,1705641083,15,279,12,18.04
360,1705641184,3,135,2,90.44
222,1705641046,3,289,15,40.19
260,1705641084,8,208,3,48.64
282,1705641106,14,200,9,59.88
265,1705641089,10,226,8,92.99
296,1705641120,1,112,14,27.9
395,1705641219,15,268,14,51.51
391,1705641215,11,122,9,20.53
360,1705641184,3,124,5,72.69
242,1705641066,8,232,12,91.34
346,1705641170,1,111,6,16.6
371,1705641195,9,246,14,67.99
407,1705641231,15,273,6,63.76
320,1705641144,15,287,11,63.56
247,1705641071,2,129,7,1.88
322,1705641146,9,132,15,36.48
278,1705641102,13,180,13,98.82
274,1705641098,11,270,12,17.63
398,1705641222,8,182,5,55.13
389,1705641213,15,214,7,1.54
413,1705641237,12,209,14,32.73
331,1705641155,15,206,9,28.95
320,1705641144,15,186,7,14.72
314,1705641138,8,185,6,35.01
279,1705641103,5,224,2,77.92
293,1705641117,6,205,6,52.16
342,1705641166,15,248,3,19.71
401,1705641225,6,233,12,18.99
371,1705641195,9,284,6,78.13
392,1705641216,10,233,9,18.99
264,1705641088,15,272,7,59.02
344,1705641168,3,224,2,77.92
264,1705641088,15,207,5,43.09
379,1705641203,9,139,5,47.03
320,1705641144,15,281,8,22.01
381,1705641205,6,254,6,9.94
394,1705641218,6,268,7,51.51
306,1705641130,3,270,11,17.63
309,1705641133,2,216,4,17.93
404,1705641228,5,165,6,9.18
225,1705641049,4,284,10,78.13
247,1705641071,2,283,12,35.18
222,1705641046,3,216,8,17.93
385,1705641209,4,151,7,53.14
345,1705641169,10,298,12,20.58
283,1705641107,5,182,13,55.13
339,1705641163,9,276,4,75.72
227,1705641051,1,278,10,60.57
236,1705641060,7,112,13,27.9
411,1705641235,7,220,7,86.17
370,1705641194,3,297,10,60.9
391,1705641215,11,127,9,53.22
270,1705641094,1,133,7,62.51
283,1705641107,5,195,5,68.87
335,1705641159,6,186,2,14.72
355,1705641179,9,138,2,39.73
298,1705641122,12,105,5,81.99
272,1705641096,11,192,11,57.81
353,1705641177,2,147,2,83.13
407,1705641231,15,175,9,19.55
397,1705641221,13,153,9,82.86
282,1705641106,14,223,4,92.83
324,1705641148,2,232,10,91.34
381,1705641205,6,214,13,1.54
369,1705641193,7,212,5,94.17
356,1705641180,7,254,7,9.94
337,1705641161,6,225,7,30.48
251,1705641075,5,171,5,2.3
364,1705641188,14,202,6,74.98
267,1705641091,6,185,4,35.01
318,1705641142,10,212,6,94.17
380,1705641204,2,283,7,35.18
228,1705641052,14,104,5,29.3
379,1705641203,9,206,14,28.95
263,1705641087,3,107,1,94.96
231,1705641055,7,129,10,1.88
356,1705641180,7,149,2,77.47
396,1705641220,13,201,7,63.33
354,1705641178,5,292,4,43.16
314,1705641138,8,220,13,86.17
316,1705641140,7,274,6,43.45
386,1705641210,10,260,12,32.64
295,1705641119,2,251,11,44.57
265,1705641089,10,227,12,23.88
357,1705641181,5,225,15,30.48
369,1705641193,7,113,1,71.29
275,1705641099,7,216,4,17.93
343,1705641167,7,274,7,43.45
257,1705641081,1,298,5,20.58
372,1705641196,14,185,4,35.01
333,1705641157,6,168,1,50.13
289,1705641113,11,129,5,1.88
255,1705641079,5,103,11,94.95
340,1705641164,4,100,4,69.64
237,1705641061,11,187,15,58.47
303,1705641127,8,239,6,61.14
392,1705641216,10,262,11,43.26
301,1705641125,15,190,12,58.29
275,1705641099,7,294,4,14.84
287,1705641111,1,268,10,51.51
401,1705641225,6,245,1,69.18
237,1705641061,11,287,6,63.56
337,1705641161,6,272,10,59.02
400,1705641224,1,158,10,56.57
256,1705641080,12,269,7,38.28
387,1705641211,8,148,12,37.01
404,1705641228,5,235,7,14.38
360,1705641184,3,268,13,51.51
374,1705641198,12,191,7,90.22
395,1705641219,15,208,12,48.64
297,1705641121,4,108,11,11.5
362,1705641186,10,176,3,16.01
349,1705641173,10,204,13,16.58
406,1705641230,1,191,4,90.22
236,1705641060,7,133,6,62.51
317,1705641141,11,173,10,23.96
341,1705641165,7,184,13,60.33
352,1705641176,15,149,15,77.47
272,1705641096,11,108,7,11.5
254,1705641078,6,152,14,2.47
374,1705641198,12,197,3,99.46
323,1705641147,3,126,11,15.91
407,1705641231,15,276,5,75.72
390,1705641214,3,133,5,62.51
378,1705641202,5,138,8,39.73
357,1705641181,5,233,10,18.99
276,1705641100,13,161,14,30.31
292,1705641116,7,250,6,62.25
364,1705641188,14,224,14,77.92
376,1705641200,3,287,13,63.56
237,1705641061,11,281,11,22.01
402,1705641226,10,157,4,16.61
367,1705641191,8,102,10,43.45
270,1705641094,1,234,10,55.11
331,1705641155,15,256,4,5.49
258,1705641082,2,277,10,79.33
262,1705641086,3,204,9,16.58
296,1705641120,1,248,15,19.71
